Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-12-28,130.87891392295424,134.1511218894807,130.41004823158806,133.51622009277344,124486200,0.0,0.0,AAPL
2020-12-29,134.84465167348836,135.56746024422537,131.22078675513583,131.7384796142578,121047300,0.0,0.0,AAPL
2020-12-30,132.43197135905453,132.83245515094322,130.3025810031429,130.6151580810547,96452100,0.0,0.0,AAPL
2020-12-31,130.9668102005262,131.6114892963398,128.66160623432629,129.6090850830078,99116600,0.0,0.0,AAPL
2021-01-04,130.419782261114,130.50768895985888,123.81674167932394,126.40521240234375,143301900,0.0,0.0,AAPL
2021-01-05,125.89733760282162,128.68117019094734,125.44801165954016,127.96810913085938,97664900,0.0,0.0,AAPL
2021-01-06,124.75446642211676,128.0071488340126,123.44557604986173,123.66046905517578,155088000,0.0,0.0,AAPL
2021-01-07,125.37961563692647,128.5736938299987,124.89122511401924,127.88017272949219,109578200,0.0,0.0,AAPL
2021-01-08,129.35509913564104,129.55046725691102,127.20618394212671,128.9839324951172,105158200,0.0,0.0,AAPL
2021-01-11,126.1903448095608,127.1475860544949,125.51636350795053,125.98521423339844,100384500,0.0,0.0,AAPL
2021-01-12,125.51636516935064,126.67873700583286,123.91444484041192,125.80940246582031,91951100,0.0,0.0,AAPL
2021-01-13,125.77032737017872,128.39787087837826,125.50660720798145,127.85087585449219,88636800,0.0,0.0,AAPL
2021-01-14,127.76295505402753,127.95830826895903,125.77031351003957,125.91683959960938,90221800,0.0,0.0,AAPL
2021-01-15,125.78985510810772,127.19642212299213,124.05118613262425,124.18793487548828,111598500,0.0,0.0,AAPL
2021-01-19,124.81306593162914,125.72147994605524,123.99257352824013,124.86190795898438,90757300,0.0,0.0,AAPL
2021-01-20,125.67263899637693,129.41371177555757,125.56519249707169,128.96438598632812,104319500,0.0,0.0,AAPL
2021-01-21,130.69333638260994,136.4270376450688,130.4882057587531,133.69204711914062,120150900,0.0,0.0,AAPL
2021-01-22,133.11572996769436,136.60284572356557,131.88499112094416,135.84095764160156,114459400,0.0,0.0,AAPL
2021-01-25,139.74808861764467,141.72117584234562,133.3696938895246,139.6015625,157611700,0.0,0.0,AAPL
2021-01-26,140.26576933716714,140.94951311366867,138.08753679306704,139.8359832763672,98390600,0.0,0.0,AAPL
2021-01-27,140.09970572045313,140.94951541070097,137.14983753597352,138.7615203857422,140843800,0.0,0.0,AAPL
2021-01-28,136.28047622181393,138.6931262527624,133.52594691185897,133.90689086914062,142621100,0.0,0.0,AAPL
2021-01-29,132.67619570373378,133.56507019639048,127.18668998356583,128.89605712890625,177523800,0.0,0.0,AAPL
2021-02-01,130.64447709526527,132.23663511827664,127.88994713431293,131.02542114257812,106239800,0.0,0.0,AAPL
2021-02-02,132.57847548555233,133.14501023071227,131.4844855801371,131.8556671142578,83305400,0.0,0.0,AAPL
2021-02-03,132.6077812510319,132.61755859976557,130.50770809360628,130.83004760742188,89880900,0.0,0.0,AAPL
2021-02-04,133.1352633782053,134.2097136169971,131.4649611835476,134.199951171875,84183100,0.0,0.0,AAPL
2021-02-05,134.3613683130723,134.42983740127244,132.9037842725981,133.78419494628906,75693800,0.205,0.0,AAPL
2021-02-08,133.0700669616327,133.97983847702403,131.98421930396577,133.93092346191406,71297200,0.0,0.0,AAPL
2021-02-09,133.64723399056535,134.8798267734332,132.8939994307771,133.05050659179688,76774200,0.0,0.0,AAPL
2021-02-10,133.5102943457137,134.0092066849529,131.47555177979126,132.4440155029297,73046600,0.0,0.0,AAPL
2021-02-11,132.94291666374514,133.42226002186263,130.85927394263595,132.18968200683594,64280000,0.0,0.0,AAPL
2021-02-12,131.4266437121405,132.58096057062542,130.78100126920737,132.4244384765625,60145100,0.0,0.0,AAPL
2021-02-16,132.5417954762156,133.0504697304465,129.90053448855053,130.29183959960938,80576300,0.0,0.0,AAPL
2021-02-17,128.39407078998406,129.34296530729705,126.65280382407832,127.99298858642578,97918500,0.0,0.0,AAPL
2021-02-18,126.38868386598486,127.17127933958186,124.63763974131737,126.8875961303711,96856700,0.0,0.0,AAPL
2021-02-19,127.40603410767358,127.86580828634322,125.99736555402731,127.04407501220703,87668800,0.0,0.0,AAPL
2021-02-22,125.22456652832139,126.89736442452865,122.86701070079127,123.25830841064453,103916400,0.0,0.0,AAPL
2021-02-23,121.06705704042179,123.95286378441952,115.8139024055986,123.1213607788086,158273000,0.0,0.0,AAPL
2021-02-24,122.22139984991924,122.82790432920568,119.5703683530087,122.62247467041016,111039900,0.0,0.0,AAPL
2021-02-25,121.96702486803636,123.70829175003975,117.9171098273324,118.35731506347656,148199500,0.0,0.0,AAPL
2021-02-26,119.92252974269587,122.13335592343607,118.56277569973142,118.62147521972656,164560400,0.0,0.0,AAPL
2021-03-01,121.05726853408818,125.1463143475527,120.11815849803577,125.00936126708984,116307900,0.0,0.0,AAPL
2021-03-02,125.61588891931011,125.91914114090521,122.28986912474551,122.39747619628906,102260900,0.0,0.0,AAPL
2021-03-03,122.09421455304867,122.97463264092775,119.18883859473966,119.404052734375,112966300,0.0,0.0,AAPL
2021-03-04,119.10079712980304,120.9105408091192,116.0389066337359,117.51604461669922,178155000,0.0,0.0,AAPL
2021-03-05,118.34755618226085,119.28666630320659,115.01175200979323,118.7779769897461,153766600,0.0,0.0,AAPL
2021-03-08,118.29863856177148,118.36711510668628,113.68134163784862,113.82807922363281,154376600,0.0,0.0,AAPL
2021-03-09,116.43996610827261,119.40403364408445,116.20519047683538,118.45513916015625,129525800,0.0,0.0,AAPL
2021-03-10,119.04210671169741,119.51165804272296,116.85084228896541,117.36931610107422,111943300,0.0,0.0,AAPL
2021-03-11,119.87360233956089,120.52902174116306,118.62145558325126,119.30622100830078,103026500,0.0,0.0,AAPL
2021-03-12,117.78018776009442,118.53342985349681,116.56717132017769,118.39647674560547,88105100,0.0,0.0,AAPL
2021-03-15,118.76819807777808,121.30183771867131,117.79973448364598,121.29205322265625,92403800,0.0,0.0,AAPL
2021-03-16,122.96484559847543,124.45177555241284,122.0061739497114,122.83767700195312,115227900,0.0,0.0,AAPL
2021-03-17,121.35076097755098,123.12137424397079,119.67796282439072,122.0453109741211,111932600,0.0,0.0,AAPL
2021-03-18,120.20622052927806,120.49969573928057,117.70192660055912,117.90735626220703,121229700,0.0,0.0,AAPL
2021-03-19,117.29104365883211,118.7877505090129,117.07582954328501,117.37908172607422,185549500,0.0,0.0,AAPL
2021-03-22,117.71169475504172,121.17466742071305,117.64321821066616,120.70510864257812,111912300,0.0,0.0,AAPL
2021-03-23,120.64641478912513,121.53660985268937,119.48230608877304,119.87360382080078,95467100,0.0,0.0,AAPL
2021-03-24,120.14752145372104,120.22578250026773,117.45735955159839,117.47692108154297,88530500,0.0,0.0,AAPL
2021-03-25,116.93889331550916,119.01276627110943,116.41064244577936,117.9660415649414,98844700,0.0,0.0,AAPL
2021-03-26,117.731267934474,118.8366847131395,116.3323834208923,118.57255554199219,94071200,0.0,0.0,AAPL
2021-03-29,119.00298664807106,119.91275082818898,118.10300696502964,118.74864196777344,80819200,0.0,0.0,AAPL
2021-03-30,117.49648340996671,117.78017409006814,116.27368261472802,117.29105377197266,85671900,0.0,0.0,AAPL
2021-03-31,119.00298322429019,120.83228856558793,118.51386287192022,119.49210357666016,118323800,0.0,0.0,AAPL
2021-04-01,120.96924318486211,121.47792504243581,119.82469594439944,120.32360076904297,75089100,0.0,0.0,AAPL
2021-04-05,121.17468725620162,123.41485952230822,120.39209165233227,123.16051483154297,88651200,0.0,0.0,AAPL
2021-04-06,123.7474357865334,124.36372467715026,122.91593276997253,123.4637451171875,80171300,0.0,0.0,AAPL
2021-04-07,123.09203115107863,125.1365506661835,122.41704266839598,125.11698913574219,83466700,0.0,0.0,AAPL
2021-04-08,126.14414494249527,127.5528140466846,125.72350857412272,127.52346801757812,88844600,0.0,0.0,AAPL
2021-04-09,126.97565069226758,130.1451411281215,126.65282945773264,130.10601806640625,106686700,0.0,0.0,AAPL
2021-04-12,129.63650091793625,129.9593222377008,127.78762603330136,128.3843536376953,91420000,0.0,0.0,AAPL
2021-04-13,129.5581934810451,131.7298889082425,129.05928119869824,131.5048828125,91266500,0.0,0.0,AAPL
2021-04-14,132.0037726093852,132.06246464983604,128.79514503277485,129.15708923339844,87222800,0.0,0.0,AAPL
2021-04-15,130.90813743338322,132.0624539400122,130.73204639954596,131.57333374023438,89347100,0.0,0.0,AAPL
2021-04-16,131.37775207518385,131.73969642120264,130.37994220639808,131.2407989501953,84922400,0.0,0.0,AAPL
2021-04-19,130.60489828233995,132.52225644299975,130.4385991700877,131.9059600830078,94264200,0.0,0.0,AAPL
2021-04-20,132.08205092978312,132.5809482656911,128.9418920136985,130.21360778808594,94812300,0.0,0.0,AAPL
2021-04-21,129.47994470532655,130.83969873435487,128.44301191111677,130.5951385498047,68847100,0.0,0.0,AAPL
2021-04-22,130.1451323202757,131.2309800623084,128.55061017652483,129.06907653808594,84566500,0.0,0.0,AAPL
2021-04-23,129.28424463492502,132.17982763123,129.28424463492502,131.39724731445312,78657500,0.0,0.0,AAPL
2021-04-26,131.89618128132474,132.12117243879302,130.65381154555584,131.78857421875,66905100,0.0,0.0,AAPL
2021-04-27,132.07224836961583,132.46355353704712,131.19183786473573,131.4657440185547,66015800,0.0,0.0,AAPL
2021-04-28,131.38748176093378,132.08203909742446,130.18425010167056,130.67337036132812,107760100,0.0,0.0,AAPL
2021-04-29,133.5004909237802,134.08744123271336,129.56795967816743,130.57554626464844,151101000,0.0,0.0,AAPL
2021-04-30,128.91256235309382,130.65382966034915,128.21801979298792,128.5995330810547,109839500,0.0,0.0,AAPL
2021-05-03,129.16688554691402,131.1527277481315,128.96146337467013,129.656005859375,75135100,0.0,0.0,AAPL
2021-05-04,128.3353972104989,128.6288723998823,123.9430911832169,125.06806945800781,137564700,0.0,0.0,AAPL
2021-05-05,126.3887162079145,127.61151728370076,125.18548412883668,125.31266021728516,84000900,0.0,0.0,AAPL
2021-05-06,125.10720277127093,126.92673107390986,124.36373774806538,126.91695404052734,78128300,0.0,0.0,AAPL
2021-05-07,128.22021545550038,128.6219640145826,126.87773920490686,127.59307861328125,78973300,0.22,0.0,AAPL
2021-05-10,126.80915297265736,126.9365300969227,124.26140115764763,124.30059814453125,88071200,0.0,0.0,AAPL
2021-05-11,121.01794071068072,123.732266941607,120.30260870284276,123.37950897216797,126142800,0.0,0.0,AAPL
2021-05-12,120.91993258519142,122.13500921597532,119.79304356361403,120.3025894165039,112172300,0.0,0.0,AAPL
2021-05-13,122.07622038504428,123.6146665716941,121.76265197362714,122.45838165283203,105861300,0.0,0.0,AAPL
2021-05-14,123.71266999123503,125.31970922511546,123.32070756139703,124.8885498046875,81918000,0.0,0.0,AAPL
2021-05-17,124.27121858241347,124.37900844147428,122.65437817256301,123.73226928710938,74244600,0.0,0.0,AAPL
2021-05-18,124.01642168198467,124.43777993260704,122.27219693905593,122.34078979492188,63342900,0.0,0.0,AAPL
2021-05-19,120.68477166324163,122.40939434000599,120.39079798085203,122.18402099609375,92612000,0.0,0.0,AAPL
2021-05-20,122.71315194322682,125.15310625133428,122.58575987654723,124.7513427734375,76857100,0.0,0.0,AAPL
2021-05-21,125.25111513327683,125.42749785117249,122.69356946182035,122.90914916992188,79295400,0.0,0.0,AAPL
2021-05-24,123.47747298079354,125.36868444413138,123.40888012879931,124.54556274414062,63092900,0.0,0.0,AAPL
2021-05-25,125.25111005560896,125.74106867528869,123.78125662475325,124.34960174560547,72009500,0.0,0.0,AAPL
2021-05-26,124.40838798944601,124.82974625336892,123.87923988060832,124.30059814453125,56575900,0.0,0.0,AAPL
2021-05-27,123.89885923279118,125.07473909754313,122.56619139883931,122.76216888427734,94625600,0.0,0.0,AAPL
2021-05-28,123.0463419876403,123.27172282529529,122.04684484601398,122.10563659667969,71311100,0.0,0.0,AAPL
2021-06-01,122.56618191328505,122.83075224575715,121.449093885405,121.78225708007812,67637100,0.0,0.0,AAPL
2021-06-02,121.78224728515005,122.72295252370081,121.55687396007116,122.54656982421875,59278900,0.0,0.0,AAPL
2021-06-03,122.17420921068651,122.34079079399837,120.65535777774502,121.05712127685547,76229200,0.0,0.0,AAPL
2021-06-04,121.57647951987867,123.62447923898972,121.36089981512367,123.35990142822266,75169300,0.0,0.0,AAPL
2021-06-07,123.63426024908394,123.7812470760429,122.32119487398776,123.36968994140625,71057600,0.0,0.0,AAPL
2021-06-08,124.05563196155543,125.87825834715188,123.67347065562662,124.19281768798828,74403800,0.0,0.0,AAPL
2021-06-09,124.6533680366472,125.1825161645287,123.97723307167732,124.5749740600586,56877900,0.0,0.0,AAPL
2021-06-10,124.4671847907461,125.61367614452429,123.40889600611712,123.57547760009766,71186400,0.0,0.0,AAPL
2021-06-11,123.98703068475491,124.87874532211927,123.56567241757213,124.7905502319336,53522400,0.0,0.0,AAPL
2021-06-14,125.25114436394205,127.91647303541274,124.51621744720572,127.85768127441406,96906500,0.0,0.0,AAPL
2021-06-15,127.3284890191829,127.97522803307054,126.78953984094318,127.03451538085938,62746300,0.0,0.0,AAPL
2021-06-16,127.74987385723517,128.25942730281437,125.87827159650314,127.53429412841797,91815000,0.0,0.0,AAPL
2021-06-17,127.19133075522794,129.88606227566868,127.04433642829339,129.14132690429688,96721700,0.0,0.0,AAPL
2021-06-18,128.08303404253041,128.86694390755497,127.62247877316126,127.83805847167969,108953300,0.0,0.0,AAPL
2021-06-21,127.68124802454167,129.7488420763639,126.61315831230449,129.64105224609375,79663300,0.0,0.0,AAPL
2021-06-22,129.4744673348731,131.38527341107215,128.9747077019385,131.2872772216797,74783600,0.0,0.0,AAPL
2021-06-23,131.0815245269483,131.62047373989773,130.5523689534629,131.01292419433594,60214200,0.0,0.0,AAPL
2021-06-24,131.74786688107946,131.9340507183845,130.25841113476253,130.72877502441406,68711000,0.0,0.0,AAPL
2021-06-25,130.77774039141622,131.1990911159377,130.1407950573534,130.4347686767578,70783700,0.0,0.0,AAPL
2021-06-28,130.72876668918406,132.53178329485237,130.66997494475694,132.07122802734375,62111300,0.0,0.0,AAPL
2021-06-29,132.09083850565023,133.74687585363333,131.64988544279703,133.590087890625,64556100,0.0,0.0,AAPL
2021-06-30,133.43331194530575,134.6483963398724,133.13933822621914,134.2074432373047,63261400,0.0,0.0,AAPL
2021-07-01,133.85465198573496,134.56997643445254,133.0315227403941,134.5111846923828,52485800,0.0,0.0,AAPL
2021-07-02,135.12851405296138,137.18631475513712,134.9815346965724,137.14712524414062,78852600,0.0,0.0,AAPL
2021-07-06,137.25491925633426,140.27300511470358,137.25491925633426,139.1657257080078,108181800,0.0,0.0,AAPL
2021-07-07,140.6551614207794,141.9780354300495,139.79285761414,141.6644744873047,104911600,0.0,0.0,AAPL
2021-07-08,138.73453453966331,141.16468744594064,137.8428200823999,140.36117553710938,105575500,0.0,0.0,AAPL
2021-07-09,139.8810638333893,142.72277473602026,139.78306761517845,142.19363403320312,99890800,0.0,0.0,AAPL
2021-07-12,143.27151034896303,143.3793001913862,141.10591986105104,141.5958709716797,76299700,0.0,0.0,AAPL
2021-07-13,141.1353538362706,144.4964271377333,140.74339882279335,142.71299743652344,100827100,0.0,0.0,AAPL
2021-07-14,145.12354975623524,146.56400746388263,144.71197759508698,146.15243530273438,127050800,0.0,0.0,AAPL
2021-07-15,146.24060006037655,146.98532030046908,144.1338014981312,145.49586486816406,106820300,0.0,0.0,AAPL
2021-07-16,145.47631156501131,146.75017267674576,142.94816167117358,143.44790649414062,93251400,0.0,0.0,AAPL
2021-07-19,140.86095791027103,141.17453382837715,138.82275929894942,139.5870819091797,121434600,0.0,0.0,AAPL
2021-07-20,140.5767980109594,144.14364197451235,140.08684683491023,143.2127227783203,96350000,0.0,0.0,AAPL
2021-07-21,142.60517528212256,143.19312262136464,141.72326922538142,142.477783203125,74993500,0.0,0.0,AAPL
2021-07-22,143.00690826858377,145.2214815296494,142.87951621678292,143.84962463378906,77338200,0.0,0.0,AAPL
2021-07-23,144.58458386878672,145.73106773788473,143.96724064999466,145.57427978515625,71447400,0.0,0.0,AAPL
2021-07-26,145.29009001228607,146.81873491129434,144.73153863266097,145.99562072753906,72434100,0.0,0.0,AAPL
2021-07-27,146.12298167952815,146.2111842232731,142.62473930926188,143.82022094726562,104818600,0.0,0.0,AAPL
2021-07-28,141.89962631641336,144.01621852456796,139.67524427491423,142.0662078857422,118931200,0.0,0.0,AAPL
2021-07-29,141.78209306542092,143.60471228712836,141.67430319389587,142.71299743652344,56699500,0.0,0.0,AAPL
2021-07-30,141.4783070482548,143.38911365343876,141.21372922534522,142.92855834960938,70440600,0.0,0.0,AAPL
2021-08-02,143.41851235659007,143.99665116994922,142.33082012109094,142.59539794921875,62880000,0.0,0.0,AAPL
2021-08-03,142.8795704889318,145.06474871455308,142.2622271752402,144.39842224121094,64786600,0.0,0.0,AAPL
2021-08-04,144.310234278132,144.8197727734675,143.3401254948741,143.9966583251953,56368300,0.0,0.0,AAPL
2021-08-05,144.0260371733782,144.86875375710454,143.2323186955207,144.10443115234375,46397700,0.0,0.0,AAPL
2021-08-06,143.62355957636092,144.36939566640558,142.91697171230874,143.41746520996094,54126800,0.22,0.0,AAPL
2021-08-09,143.47634428340314,143.9670294656135,142.80901962336827,143.36839294433594,48908700,0.0,0.0,AAPL
2021-08-10,143.7118749573733,144.95821948179562,142.59311336897338,142.8875274658203,69023100,0.0,0.0,AAPL
2021-08-11,143.32917826290446,143.98669476400684,142.81886136110603,143.14271545410156,48493500,0.0,0.0,AAPL
2021-08-12,143.46654431198874,146.27326431640063,143.12305867466128,146.11624145507812,72282600,0.0,0.0,AAPL
2021-08-13,146.19475896699817,146.6560042822418,145.5078026382922,146.3223419189453,59375000,0.0,0.0,AAPL
2021-08-16,145.77278011126276,148.37342114630292,143.74135078700877,148.30471801757812,103296000,0.0,0.0,AAPL
2021-08-17,147.43129230026292,148.8542765909534,146.31253048160323,147.3920440673828,92229700,0.0,0.0,AAPL
2021-08-18,147.00927814091656,147.91213704580514,143.42726745871994,143.63336181640625,86326000,0.0,0.0,AAPL
2021-08-19,142.328139087416,145.24281019262168,141.808014005634,143.96702575683594,86960300,0.0,0.0,AAPL
2021-08-20,144.6932629269492,145.7335132179683,144.04555482987226,145.42929077148438,60549600,0.0,0.0,AAPL
2021-08-23,145.54706225084624,147.39204365611192,145.13488842138761,146.92098999023438,60131800,0.0,0.0,AAPL
2021-08-24,146.66584090529082,148.04957711810874,146.371426714868,146.83267211914062,48606400,0.0,0.0,AAPL
2021-08-25,147.01909921664708,147.51960771111226,145.04655007679514,145.5961151123047,58991300,0.0,0.0,AAPL
2021-08-26,145.58631977895118,146.34196428288527,144.76195717766552,144.79139709472656,48597200,0.0,0.0,AAPL
2021-08-27,144.73251987566385,145.97886462702738,144.0946350284485,145.8316650390625,55802400,0.0,0.0,AAPL
2021-08-30,146.22421412051892,150.63057334625535,145.84148019931877,150.2674560546875,90956700,0.0,0.0,AAPL
2021-08-31,149.8160040465339,149.9533952991406,148.47151645903594,149.00146484375,86453100,0.0,0.0,AAPL
2021-09-01,149.98283843704763,152.09277878484346,149.50196155532296,149.66879272460938,80313700,0.0,0.0,AAPL
2021-09-02,151.00345455998809,151.8376253671697,149.560838913159,150.7875518798828,71115500,0.0,0.0,AAPL
2021-09-03,150.89551239584583,151.74931485528106,150.2379960026413,151.4254608154297,57808700,0.0,0.0,AAPL
2021-09-07,152.08299181247767,154.33032373118607,151.51379510970494,153.7709503173828,82278300,0.0,0.0,AAPL
2021-09-08,154.05552533708556,154.11440516674327,151.11141405800635,152.22036743164062,74420200,0.0,0.0,AAPL
2021-09-09,152.59328165383056,153.20172648114232,151.08196292373444,151.19973754882812,57305700,0.0,0.0,AAPL
2021-09-10,152.11239429112135,152.58344783541474,145.92975849599713,146.19473266601562,140893200,0.0,0.0,AAPL
2021-09-13,147.8238591016887,148.5991352912595,145.97887757145793,146.76397705078125,102404300,0.0,0.0,AAPL
2021-09-14,147.54904724190396,148.25563513558592,144.17313063309547,145.36058044433594,109296300,0.0,0.0,AAPL
2021-09-15,145.79240150994914,146.6560123561671,143.64319768326396,146.25364685058594,83281300,0.0,0.0,AAPL
2021-09-16,145.67462626455162,146.19475138463315,144.4773531646783,146.01809692382812,68034100,0.0,0.0,AAPL
2021-09-17,146.04753509048223,146.04753509048223,143.0445293968297,143.3389434814453,129868800,0.0,0.0,AAPL
2021-09-20,141.12106347538898,142.141682080616,138.63819761482773,140.27708435058594,123478900,0.0,0.0,AAPL
2021-09-21,141.24860440703796,141.90613561260565,140.12003467716286,140.75791931152344,75834000,0.0,0.0,AAPL
2021-09-22,141.75896115358555,143.70207048798758,141.0229333023473,143.1328887939453,76404300,0.0,0.0,AAPL
2021-09-23,143.91798052970498,144.33997763935906,142.9268016969767,144.09463500976562,64838200,0.0,0.0,AAPL
2021-09-24,142.94641630674622,144.7226943379148,142.8482732767658,144.1829376220703,53477900,0.0,0.0,AAPL
2021-09-27,142.75996249414771,143.24083941199348,141.14070721951342,142.6618194580078,74150700,0.0,0.0,AAPL
2021-09-28,140.58131390847566,142.05336955149633,139.05037843565805,139.2662811279297,108972300,0.0,0.0,AAPL
2021-09-29,139.81584971450067,141.7589590196526,139.38404431901697,140.1691436767578,74602000,0.0,0.0,AAPL
2021-09-30,140.98370142931665,141.69028944644563,138.6480346518888,138.8639373779297,89056700,0.0,0.0,AAPL
2021-10-01,139.25644963882814,140.25745160999782,136.51843289284824,139.9924774169922,94639600,0.0,0.0,AAPL
2021-10-04,139.11906783458025,139.56069651109203,135.69409459126777,136.54788208007812,98322000,0.0,0.0,AAPL
2021-10-05,136.89137056313777,139.59013932235956,136.76378761176298,138.48118591308594,80861100,0.0,0.0,AAPL
2021-10-06,136.87173304580557,139.50179857153668,135.79221959896122,139.35459899902344,83221100,0.0,0.0,AAPL
2021-10-07,140.39484869057674,141.53324196194288,140.06118634451136,140.6205596923828,61732700,0.0,0.0,AAPL
2021-10-08,141.34677682476803,141.49397639424066,139.90416114584096,140.23782348632812,58773200,0.0,0.0,AAPL
2021-10-11,139.61957218353604,142.1122464318601,139.16813520692153,140.14950561523438,64452200,0.0,0.0,AAPL
2021-10-12,140.56170741611578,140.5813390210631,138.41250339746108,138.87374877929688,73035900,0.0,0.0,AAPL
2021-10-13,138.6087661510849,138.7657740406363,136.60676207042818,138.284912109375,78762700,0.0,0.0,AAPL
2021-10-14,139.46254720881987,141.19957699805144,138.87371898295444,141.08180236816406,69907100,0.0,0.0,AAPL
2021-10-15,141.09163451508613,142.20057294661328,140.83646861307787,142.14169311523438,67940300,0.0,0.0,AAPL
2021-10-18,140.77758515544568,144.1044303133813,140.4929943196034,143.81983947753906,85589200,0.0,0.0,AAPL
2021-10-19,144.2712493533105,146.39101289718135,143.81982737932438,145.9886474609375,76378900,0.0,0.0,AAPL
2021-10-20,145.92977457496073,146.96021648343887,145.36057794956784,146.47933959960938,58418800,0.0,0.0,AAPL
2021-10-21,146.0377198663419,146.852259056455,145.1152293383939,146.6952362060547,61421000,0.0,0.0,AAPL
2021-10-22,146.90133805459163,147.38219996847627,145.87089613630118,145.9199676513672,58883400,0.0,0.0,AAPL
2021-10-25,145.91015887577328,146.5873069172707,144.86990854081654,145.87091064453125,50720600,0.0,0.0,AAPL
2021-10-26,146.54807735839762,148.02994161263436,146.23403157034545,146.53826904296875,60893400,0.0,0.0,AAPL
2021-10-27,146.57748938272076,146.9405916533393,145.72370189255298,146.07699584960938,56094900,0.0,0.0,AAPL
2021-10-28,147.02892300470535,150.3165049156438,146.9307799732344,149.72769165039062,100077900,0.0,0.0,AAPL
2021-10-29,144.47738510205878,147.14671440910357,143.6824772890284,147.0093231201172,124953200,0.0,0.0,AAPL
2021-11-01,146.21437643649898,146.911141011652,145.04654330331536,146.1849365234375,74588300,0.0,0.0,AAPL
2021-11-02,145.89054000814804,148.7463317156188,145.8807167195942,147.22520446777344,69122000,0.0,0.0,AAPL
2021-11-03,147.5883026678542,149.13886978936398,147.02892929321277,148.66781616210938,54511500,0.0,0.0,AAPL
2021-11-04,148.7561193854356,149.59027519786,147.83362886091194,148.14767456054688,60394600,0.0,0.0,AAPL
2021-11-05,149.2779007467471,149.5825671827827,147.47937001529485,148.6783905029297,65463900,0.22,0.0,AAPL
2021-11-08,148.80613336618327,148.96338536873958,147.57763021441775,147.85281372070312,55020900,0.0,0.0,AAPL
2021-11-09,147.6169509817295,148.82579400908614,147.47935921435865,148.21646118164062,56787900,0.0,0.0,AAPL
2021-11-10,147.4400666143663,147.54817551221967,145.30738653523977,145.3761749267578,65187100,0.0,0.0,AAPL
2021-11-11,146.39827730607036,146.86018071692627,145.14027622083057,145.32701110839844,41000000,0.0,0.0,AAPL
2021-11-12,145.8774137755265,147.81353650941713,144.94375410603553,147.4105987548828,63804000,0.0,0.0,AAPL
2021-11-15,147.78404236912726,149.26808409571646,146.86020539939403,147.42041015625,59222800,0.0,0.0,AAPL
2021-11-16,147.3614298460006,148.8847769331927,146.77174226503004,148.4031982421875,59256200,0.0,0.0,AAPL
2021-11-17,148.40321853171864,152.33442961865157,148.39339590269816,150.85040283203125,88807000,0.0,0.0,AAPL
2021-11-18,151.06662677410932,155.94132032182262,150.4179733193019,155.1550750732422,137827700,0.0,0.0,AAPL
2021-11-19,154.93883421945299,158.25088939976666,153.83810003292044,157.78897094726562,117305600,0.0,0.0,AAPL
2021-11-22,158.89952335376228,162.85039415850727,158.23122475801478,158.25088500976562,117467900,0.0,0.0,AAPL
2021-11-23,158.34916461294523,159.01747824025801,156.32459347097884,158.63418579101562,96041900,0.0,0.0,AAPL
2021-11-24,157.98555258223482,159.3516478958434,156.89464085723944,159.15509033203125,69463600,0.0,0.0,AAPL
2021-11-26,156.82584169085234,157.69069791152225,153.67103827148128,154.11329650878906,76959800,0.0,0.0,AAPL
2021-11-29,156.62928057297538,158.41798890304915,156.0592531379974,157.4843292236328,88748200,0.0,0.0,AAPL
2021-11-30,157.23861066878493,162.673508444908,157.1698072809554,162.45729064941406,174048100,0.0,0.0,AAPL
2021-12-01,164.59978822518326,167.3712989739356,161.7005233258962,161.9364013671875,152052500,0.0,0.0,AAPL
2021-12-02,156.0101124031017,161.3762069674829,155.08627542774454,160.9437713623047,136739200,0.0,0.0,AAPL
2021-12-03,161.19928007401356,162.1231168797412,156.97322606716216,159.0567626953125,118023100,0.0,0.0,AAPL
2021-12-06,161.46464342690166,164.9929163957049,161.45482079893625,162.47694396972656,107497000,0.0,0.0,AAPL
2021-12-07,166.1722534471187,168.62925977027274,165.44497417676956,168.2361297607422,120405400,0.0,0.0,AAPL
2021-12-08,169.1698119426696,172.9339476024618,167.7643964630588,172.06907653808594,116998900,0.0,0.0,AAPL
2021-12-09,171.9020161028415,173.71036939014843,170.9290360750293,171.5580291748047,108923700,0.0,0.0,AAPL
2021-12-10,172.19687852363788,176.54086493199145,171.68581688842568,176.36395263671875,115402700,0.0,0.0,AAPL
2021-12-13,178.00521097357498,178.99785124666644,172.5113477652422,172.71774291992188,153237000,0.0,0.0,AAPL
2021-12-14,172.23616209992724,174.68334606426572,169.248448682449,171.3319854736328,139380400,0.0,0.0,AAPL
2021-12-15,172.09857661870694,176.41307975206385,169.34672613583356,176.21652221679688,131063300,0.0,0.0,AAPL
2021-12-16,176.19687149781882,178.0248851678291,167.8135654456889,169.29759216308594,150185800,0.0,0.0,AAPL
2021-12-17,167.00765577116044,170.48678573043304,166.77179272061935,168.1968536376953,195432700,0.0,0.0,AAPL
2021-12-20,165.38604354598067,167.64649284258897,164.5801530989622,166.8307647705078,107499100,0.0,0.0,AAPL
2021-12-21,168.609659766466,170.2214558905094,166.2116183388054,170.01507568359375,91185900,0.0,0.0,AAPL
